User_ID,Account_Age,Email_Verified,Phone_Verified,Total_Products_Ordered,Return_Attempts,Successful_Returns,Complaints_Raised,Complaints_Refuted,Frequent_Location,Total_Reviews_Written,Legitimacy_Score,Normalized_Legitimacy_Score
U1026,5,True,True,75,2,3,0,6,South Jasmineport,18,235,0.6400560224089635
U1027,3,False,False,109,13,10,16,15,North Brenda,41,27,0.3487394957983193
U1028,2,False,False,105,18,13,14,8,Reedbury,15,-77,0.2030812324929972
U1029,1,True,True,137,8,17,11,6,North Margarethaven,81,247,0.6568627450980392
U1030,3,False,True,196,2,18,2,13,North Debbiefort,36,323,0.7633053221288515
U1031,3,False,False,129,2,12,5,9,North Nicole,23,142,0.5098039215686274
U1032,8,True,False,174,1,7,6,15,Lake Joseph,64,364,0.8207282913165266
U1033,5,True,True,135,18,8,0,1,Chelseaport,2,148,0.5182072829131653
U1034,2,False,True,195,4,10,8,5,Reynoldsview,88,330,0.773109243697479
U1035,8,True,False,105,6,6,10,15,East Angelaland,83,270,0.6890756302521008
U1036,3,False,True,66,16,2,15,5,Traceystad,44,1,0.3123249299719888
U1037,3,True,False,73,13,13,1,19,Lake Mark,63,249,0.6596638655462185
U1038,6,False,False,11,14,1,10,8,Port Jonathanburgh,75,41,0.36834733893557425
U1039,7,False,True,177,16,5,17,13,North Laura,61,168,0.5462184873949579
U1040,4,False,True,104,5,3,16,15,Bensonstad,9,64,0.4005602240896359
U1041,4,False,False,38,14,10,16,18,South Maryberg,79,44,0.37254901960784315
U1042,1,True,True,47,17,17,13,13,West Cherylburgh,69,103,0.45518207282913165
U1043,2,False,True,152,14,19,13,5,Evansburgh,46,85,0.42997198879551823
U1044,4,False,False,100,9,2,2,0,East Paula,39,117,0.47478991596638653
U1045,2,True,False,91,8,14,15,9,Anthonyton,68,108,0.46218487394957986
U1046,7,False,False,185,15,6,19,8,West Felicia,59,80,0.42296918767507
U1047,8,True,False,173,18,16,3,5,Diazchester,84,280,0.7030812324929971
U1048,5,False,True,38,3,6,7,19,Rebeccaton,6,108,0.46218487394957986
U1049,9,False,True,174,1,9,4,12,South Jenniferport,13,265,0.6820728291316527
U1050,3,True,True,89,12,12,17,12,Smithton,74,149,0.5196078431372549
U1051,7,True,True,66,7,3,17,5,Parkerview,35,64,0.4005602240896359
U1052,8,True,False,107,0,19,2,18,Raystad,74,353,0.8053221288515406
U1053,5,True,True,102,18,9,3,4,Lake Jenniferville,50,194,0.5826330532212886
U1054,4,True,False,50,19,5,9,3,Deborahbury,84,96,0.44537815126050423
U1055,5,False,True,102,5,16,0,16,Thomastown,73,331,0.7745098039215687
U1056,4,False,False,53,4,18,13,10,Jenniferbury,68,61,0.3963585434173669
U1057,8,True,True,198,3,6,4,9,South Catherineburgh,45,382,0.84593837535014
U1058,9,True,True,54,1,10,14,6,Mooreborough,69,175,0.5560224089635855
U1059,3,False,True,47,1,17,7,8,Martineztown,13,60,0.3949579831932773
U1060,6,False,True,54,0,17,15,14,New Matthewborough,5,12,0.3277310924369748
U1061,4,True,True,9,5,16,14,14,Jamesland,97,184,0.5686274509803921
U1062,7,False,True,4,2,18,19,5,Lukeside,66,-11,0.29551820728291317
U1063,3,False,True,170,18,11,3,0,Lake Paul,15,114,0.47058823529411764
U1064,8,False,True,181,1,16,13,6,Hugheschester,18,146,0.5154061624649859
U1065,9,False,True,154,17,8,3,9,North Thomas,45,226,0.6274509803921569
U1066,4,False,True,103,14,2,10,1,East Natalie,26,44,0.37254901960784315
U1067,8,False,False,126,6,14,19,1,East Jacob,78,55,0.38795518207282914
U1068,3,False,False,75,10,1,17,7,Douglasland,86,66,0.40336134453781514
U1069,9,True,True,23,17,11,7,4,West Aaron,26,36,0.36134453781512604
U1070,4,False,True,156,9,17,3,16,Port Jesusstad,47,279,0.7016806722689075
U1071,4,True,False,8,9,0,16,14,East Andrew,1,-67,0.21708683473389356
U1072,8,True,True,156,8,18,18,8,West Danielle,23,102,0.453781512605042
U1073,4,True,True,104,11,11,19,15,New Caroline,17,54,0.3865546218487395
U1074,5,False,False,113,4,18,10,11,Robertsland,31,84,0.42857142857142855
U1075,7,True,True,14,15,8,0,0,Teresatown,95,227,0.6288515406162465
U1076,1,True,True,119,6,4,0,9,Wrighthaven,21,270,0.6890756302521008
U1077,4,True,True,18,12,13,4,16,North Kimberly,2,84,0.42857142857142855
U1078,3,True,True,87,1,18,6,6,Whiteheadville,80,282,0.7058823529411765
U1079,3,True,True,73,10,6,16,4,Stephanieborough,51,79,0.4215686274509804
U1080,2,True,True,87,12,10,11,19,Rachelton,38,172,0.5518207282913166
U1081,7,True,True,199,17,15,6,18,Scottborough,44,316,0.7535014005602241
U1082,9,True,True,89,13,16,5,15,Davidview,31,197,0.5868347338935574
U1083,9,False,False,180,13,1,0,5,Theresashire,99,354,0.8067226890756303
U1084,5,True,False,65,9,15,14,18,New Brittany,28,56,0.38935574229691877
U1085,4,True,False,87,0,10,5,15,Amyfurt,74,298,0.7282913165266106
U1086,2,True,False,5,3,12,19,6,Johnside,15,-110,0.1568627450980392
U1087,9,False,True,46,1,9,14,8,Dunlaphaven,4,-1,0.30952380952380953
U1088,6,False,False,77,17,10,0,12,Scottview,93,230,0.6330532212885154
U1089,1,True,True,134,16,8,11,0,North Robert,66,162,0.5378151260504201
U1090,5,True,False,33,11,5,7,16,Kellyside,77,192,0.5798319327731093
U1091,6,False,False,11,12,17,14,15,Cookberg,74,12,0.3277310924369748
U1092,8,True,False,125,6,16,5,14,Nicolefort,49,247,0.6568627450980392
U1093,4,True,True,105,12,3,10,13,New Elaine,81,274,0.6946778711484594
U1094,8,True,False,187,8,18,9,6,Williamshaven,98,313,0.7492997198879552
U1095,3,True,False,9,6,15,0,10,East Matthewland,24,103,0.45518207282913165
U1096,6,True,True,4,5,8,17,4,East Brett,69,63,0.39915966386554624
U1097,5,False,False,135,9,5,5,14,Tannerburgh,76,262,0.6778711484593838
U1098,2,False,False,57,16,2,5,18,Luisside,17,51,0.38235294117647056
U1099,3,False,True,7,4,12,16,9,Lake Tylerton,39,-18,0.2857142857142857
U1100,7,True,True,5,0,7,16,9,North Christopherborough,51,92,0.43977591036414565
U1101,4,False,False,66,3,4,12,18,Laurafort,80,181,0.5644257703081232
U1102,8,True,False,51,16,18,4,19,Michaelhaven,10,76,0.4173669467787115
U1103,5,True,True,157,5,12,0,9,New Stephen,16,295,0.7240896358543417
U1104,8,True,True,85,12,19,0,15,Coleside,25,228,0.6302521008403361
U1105,1,False,False,37,3,13,6,4,Torresburgh,41,40,0.36694677871148457
U1106,3,False,True,187,6,9,5,16,Lake Christyberg,64,353,0.8053221288515406
U1107,6,True,False,150,14,16,16,4,Andersonhaven,88,146,0.5154061624649859
U1108,1,True,False,15,19,16,4,15,Port Frank,36,47,0.37675070028011204
U1109,9,False,False,102,0,0,17,2,Mosleystad,99,158,0.5322128851540616
U1110,1,False,False,162,6,19,4,10,East Bryan,58,222,0.6218487394957983
U1111,1,True,True,0,12,17,13,13,Ramoston,68,79,0.4215686274509804
U1112,8,False,False,63,19,14,13,9,Moorestad,20,-89,0.18627450980392157
U1113,8,False,True,165,4,13,10,6,Joshuafort,29,173,0.5532212885154062
U1114,6,False,False,134,4,7,18,7,South Christina,77,121,0.4803921568627451
U1115,9,False,True,102,5,7,16,19,Watsonfurt,4,74,0.41456582633053224
U1116,2,True,False,156,7,10,4,15,Jeffreymouth,63,316,0.7535014005602241
U1117,1,False,True,35,0,13,3,9,Byrdtown,99,274,0.6946778711484594
U1118,5,True,True,12,15,12,13,3,Michaelborough,84,76,0.4173669467787115
U1119,7,True,True,14,5,11,19,5,Emilyfort,63,42,0.3697478991596639
U1120,9,True,True,91,2,13,16,16,Jamiestad,75,243,0.6512605042016807
U1121,9,False,False,119,13,4,7,3,Lake Melissaside,13,35,0.3599439775910364
U1122,7,True,False,159,17,15,1,6,New April,80,288,0.7142857142857143
U1123,7,False,True,179,10,10,2,1,South Veronica,70,298,0.7282913165266106
U1124,7,True,False,105,7,9,3,7,South Matthewfurt,21,163,0.5392156862745098
U1125,9,True,False,71,15,0,0,0,Williamville,1,66,0.40336134453781514
U1126,2,False,False,180,6,7,6,11,New Andrew,83,301,0.7324929971988795
U1127,3,True,False,114,19,14,14,4,Lake Dalton,28,-17,0.28711484593837533
U1128,2,True,True,199,2,6,6,11,Jacksonmouth,30,336,0.7815126050420168
U1129,8,True,False,116,12,9,0,18,Mejiamouth,82,358,0.8123249299719888
U1130,4,True,True,74,5,2,14,16,East Cindyburgh,82,257,0.6708683473389355
U1131,7,True,False,164,15,14,13,19,North Carol,39,168,0.5462184873949579
U1132,9,True,False,7,12,0,14,8,New Darrylborough,14,-57,0.23109243697478993
U1133,2,True,True,199,5,4,5,12,Timothyhaven,74,428,0.9103641456582633
U1134,4,True,True,108,11,19,12,7,Timothyport,23,84,0.42857142857142855
U1135,2,True,True,156,4,1,10,17,New Carlosville,31,285,0.7100840336134454
U1136,3,True,True,191,15,18,18,12,North Valerie,9,84,0.42857142857142855
U1137,9,False,True,173,13,8,3,14,North Susanstad,25,250,0.6610644257703081
U1138,3,False,False,50,11,10,5,9,Pearsonchester,13,2,0.3137254901960784
U1139,9,True,False,1,2,18,6,12,South Luis,94,211,0.6064425770308123
U1140,4,True,False,56,18,16,16,13,West Jodyville,53,3,0.31512605042016806
U1141,3,True,True,21,9,3,8,0,Port Samanthamouth,57,110,0.4649859943977591
U1142,8,False,True,79,12,18,18,18,West Philip,70,99,0.4495798319327731
U1143,1,True,False,198,9,0,9,1,New Markmouth,58,236,0.6414565826330533
U1144,3,True,False,93,15,0,16,8,Lake Ralph,23,0,0.31092436974789917
U1145,5,True,False,1,11,0,2,12,Wolfberg,57,160,0.5350140056022409
U1146,9,False,True,134,7,15,14,16,Janicebury,58,193,0.5812324929971989
U1147,5,True,True,159,19,5,3,19,Joneshaven,9,247,0.6568627450980392
U1148,5,False,False,13,9,7,4,13,Oscarbury,91,171,0.5504201680672269
U1149,8,True,True,0,11,14,10,5,Davistown,49,56,0.38935574229691877
U1150,7,False,False,53,16,12,11,4,Jessicafort,1,-125,0.13585434173669467
U1151,5,True,False,165,13,17,14,11,Kingmouth,24,89,0.43557422969187676
U1152,2,True,True,29,17,17,13,19,Laurenside,58,95,0.44397759103641454
U1153,7,True,False,69,7,7,5,5,East Linda,79,217,0.6148459383753502
U1154,6,False,True,125,14,5,9,2,Thomasmouth,56,139,0.5056022408963585
U1155,2,True,False,94,19,5,18,13,Travisburgh,77,82,0.4257703081232493
U1156,6,False,False,43,12,1,2,1,Smithmouth,81,140,0.5070028011204482
U1157,4,False,False,21,8,11,3,13,Jonathanton,62,126,0.48739495798319327
U1158,1,True,False,58,10,13,6,9,North Spencerfort,7,33,0.35714285714285715
U1159,9,True,False,102,2,5,17,4,Ponceville,65,130,0.49299719887955185
U1160,9,False,False,150,9,14,13,13,Brianport,2,34,0.3585434173669468
U1161,9,False,True,169,7,13,11,11,New Michael,9,139,0.5056022408963585
U1162,6,False,False,193,8,4,15,6,North Belinda,81,199,0.5896358543417367
U1163,2,False,False,163,18,6,1,1,Josephborough,46,152,0.5238095238095238
U1164,9,True,False,130,7,15,3,13,Perezberg,32,232,0.6358543417366946
U1165,1,False,True,92,2,12,15,11,West Wendyburgh,93,201,0.592436974789916
U1166,7,True,True,156,2,4,9,16,Nguyenville,94,430,0.9131652661064426
U1167,3,True,True,36,4,8,2,5,New Zachary,11,133,0.49719887955182074
U1168,5,True,True,8,12,19,8,1,North Ashleyside,3,-49,0.242296918767507
U1169,9,True,False,27,10,1,5,14,South Kayla,75,213,0.6092436974789915
U1170,5,False,False,170,3,5,16,13,Port Markport,21,102,0.453781512605042
U1171,8,True,True,85,15,16,1,16,Evansmouth,12,188,0.5742296918767507
U1172,8,False,True,121,3,11,17,12,Brendafurt,73,186,0.5714285714285714
U1173,7,False,False,126,4,3,10,1,New Elizabeth,2,23,0.3431372549019608
U1174,9,False,True,55,9,11,12,8,Ortizchester,98,172,0.5518207282913166
U1175,7,False,False,64,7,2,1,19,West Erica,77,278,0.7002801120448179
U1176,8,True,True,15,5,6,9,5,Victoriamouth,99,227,0.6288515406162465
U1177,9,False,True,192,15,5,19,18,Connieborough,99,273,0.6932773109243697
U1178,6,False,False,127,7,18,6,12,Port Gregory,25,118,0.47619047619047616
U1179,4,False,True,72,17,12,7,16,Jamesland,22,75,0.41596638655462187
U1180,7,True,True,69,8,18,18,8,Deanshire,18,3,0.31512605042016806
U1181,2,False,True,171,2,9,15,19,East Brian,10,162,0.5378151260504201
U1182,3,True,True,179,7,4,3,15,Staceytown,44,375,0.8361344537815126
U1183,8,True,True,121,7,17,5,14,Port David,6,200,0.5910364145658263
U1184,1,True,True,194,9,11,0,9,Garciafurt,72,418,0.896358543417367
U1185,7,True,False,39,9,11,8,19,Clarkton,38,127,0.4887955182072829
U1186,2,True,True,174,19,17,19,7,North Benjaminchester,91,176,0.5574229691876751
U1187,1,False,False,112,14,11,8,19,Johnberg,98,233,0.6372549019607843
U1188,5,True,False,117,2,0,17,7,Port Victoria,49,130,0.49299719887955185
U1189,2,False,True,31,6,6,0,9,Jenkinstown,79,246,0.6554621848739496
U1190,3,False,False,17,12,9,17,12,Garciastad,53,-59,0.22829131652661064
U1191,6,False,True,95,9,17,18,14,Sheppardstad,31,30,0.35294117647058826
U1192,7,True,True,184,10,7,16,1,Fredbury,91,261,0.6764705882352942
U1193,3,False,True,131,7,10,12,14,New Craigshire,34,150,0.5210084033613446
U1194,7,False,False,178,1,14,1,0,South Saramouth,26,201,0.592436974789916
U1195,8,False,True,133,2,10,8,10,Walkerville,16,171,0.5504201680672269
U1196,5,True,False,120,12,3,15,2,West Adrianfurt,39,52,0.38375350140056025
U1197,5,True,True,68,2,1,11,11,New Brittneyhaven,53,217,0.6148459383753502
U1198,5,True,False,13,14,5,11,10,New Kimberly,41,15,0.3319327731092437
U1199,2,True,True,169,4,18,5,13,Ericbury,34,300,0.7310924369747899
U1200,5,True,False,170,10,11,15,15,East Aarontown,50,183,0.5672268907563025
U1201,5,True,True,104,3,16,1,5,Port Rebeccafurt,59,300,0.7310924369747899
U1202,5,False,True,170,3,19,13,8,Gordonport,18,123,0.4831932773109244
U1203,3,False,True,60,12,17,12,14,Castillofort,5,-18,0.2857142857142857
U1204,8,False,True,132,14,10,13,2,Julieland,51,90,0.4369747899159664
U1205,6,True,False,9,2,3,0,1,Port Markview,46,152,0.5238095238095238
U1206,4,False,False,188,1,1,7,11,Leeshire,11,196,0.5854341736694678
U1207,7,False,False,55,3,1,17,5,Ericaberg,65,37,0.3627450980392157
U1208,7,False,False,29,1,1,15,10,East Ryan,3,-58,0.22969187675070027
U1209,7,True,True,152,14,0,16,13,Wrightton,39,179,0.561624649859944
U1210,9,False,True,190,15,11,19,16,East Amanda,70,191,0.5784313725490197
U1211,2,True,False,3,0,3,4,7,East Cynthia,42,130,0.49299719887955185
U1212,8,False,True,110,17,13,16,19,Michelleport,76,152,0.5238095238095238
U1213,2,True,True,6,16,14,13,3,East Cameronbury,87,61,0.3963585434173669
U1214,7,True,True,134,18,5,10,2,Mikestad,89,236,0.6414565826330533
U1215,3,True,False,35,0,16,6,10,Coleshire,22,93,0.4411764705882353
U1216,8,False,False,84,6,1,4,17,Kaylahaven,6,125,0.48599439775910364
U1217,1,True,False,93,0,18,6,19,Chanshire,34,212,0.6078431372549019
U1218,4,False,True,91,9,13,6,18,Ruthchester,36,180,0.5630252100840336
U1219,7,True,True,37,13,16,11,8,Melindamouth,67,118,0.47619047619047616
U1220,3,False,True,169,2,4,13,0,East Michelle,88,253,0.665266106442577
U1221,3,True,True,17,6,1,1,4,Valenciaburgh,54,209,0.603641456582633
U1222,1,False,False,79,15,0,13,16,Stephenfort,47,50,0.38095238095238093
U1223,8,True,True,188,9,1,19,4,North Gregorymouth,86,259,0.6736694677871149
U1224,4,False,True,123,19,10,12,9,New Lindseytown,22,35,0.3599439775910364
U1225,9,True,False,23,11,6,1,7,North Courtney,86,221,0.6204481792717087
U1226,7,False,True,155,6,0,18,19,North Karenfort,13,130,0.49299719887955185
U1227,3,True,True,37,11,1,8,16,Matthewshire,54,194,0.5826330532212886
U1228,5,True,False,106,12,10,5,18,New Anthony,76,278,0.7002801120448179
U1229,3,False,False,61,15,18,12,15,North Henryshire,5,-79,0.20028011204481794
U1230,8,True,False,7,3,3,5,14,Clarkberg,85,242,0.6498599439775911
U1231,2,True,True,108,15,5,15,14,Coxmouth,22,91,0.438375350140056
U1232,5,False,True,19,5,1,16,1,Stevenborough,90,77,0.41876750700280113
U1233,3,False,False,83,18,2,14,2,West Jamestown,25,-85,0.19187675070028012
U1234,7,False,True,41,15,15,0,19,North Gregory,54,203,0.5952380952380952
U1235,6,False,True,98,12,18,8,7,Lake Stevenport,61,141,0.5084033613445378
U1236,4,True,True,134,6,11,0,3,Curryberg,7,219,0.6176470588235294
U1237,6,False,False,49,18,18,16,17,Port Catherine,65,-10,0.2969187675070028
U1238,6,False,False,150,4,15,7,11,Brookeland,32,161,0.5364145658263305
U1239,2,True,True,18,18,8,19,10,Richardsontown,22,-80,0.19887955182072828
U1240,8,True,False,151,1,13,11,13,Nathanielstad,65,271,0.6904761904761905
U1241,8,False,True,171,5,5,3,19,Ellisland,60,387,0.8529411764705882
U1242,6,True,False,192,14,4,1,17,Madisonton,39,329,0.7717086834733894
U1243,3,True,True,151,16,6,8,19,East Ronaldport,12,204,0.5966386554621849
U1244,7,True,False,96,5,9,3,1,Port Joshualand,70,232,0.6358543417366946
U1245,3,False,True,89,15,19,13,6,South Stephenchester,24,-20,0.28291316526610644
U1246,7,True,False,88,5,17,9,19,Wardburgh,56,210,0.6050420168067226
U1247,6,False,True,120,8,3,5,12,Lambertmouth,71,288,0.7142857142857143
U1248,7,False,True,67,9,0,9,6,West Sean,17,60,0.3949579831932773
U1249,4,False,False,41,12,18,18,15,West Lisafurt,49,-54,0.23529411764705882
U1250,2,True,False,92,11,16,11,10,Valeriefort,15,29,0.35154061624649857
U1251,5,True,True,143,14,7,15,3,Amandashire,88,210,0.6050420168067226
U1252,1,False,True,170,15,7,16,14,Gonzalezport,25,93,0.4411764705882353
U1253,6,True,True,148,6,18,1,14,Odonnellfort,99,452,0.9439775910364145
U1254,4,True,True,98,2,15,17,3,Fullerstad,24,59,0.39355742296918766
U1255,3,False,True,78,18,16,14,0,Lake Melaniefurt,57,-14,0.2913165266106443
U1256,6,False,True,20,9,10,13,6,Avilatown,69,55,0.38795518207282914
U1257,8,False,True,8,15,5,7,5,Kathychester,70,84,0.42857142857142855
U1258,1,True,False,139,7,12,15,19,Crystalhaven,95,267,0.6848739495798319
U1259,3,True,True,122,9,8,6,15,Lake Elizabeth,67,316,0.7535014005602241
U1260,4,True,False,162,13,7,11,19,Garciaburgh,89,304,0.7366946778711485
U1261,1,True,True,65,11,2,3,11,Castanedaville,4,141,0.5084033613445378
U1262,2,False,False,166,12,18,18,15,Port Jeffrey,67,103,0.45518207282913165
U1263,5,False,False,11,15,4,16,0,Port Phillip,44,-134,0.12324929971988796
U1264,3,True,False,163,13,19,9,17,Port Johnton,77,265,0.6820728291316527
U1265,4,True,True,126,10,10,3,14,Amyshire,18,240,0.6470588235294118
U1266,3,True,False,88,19,1,12,1,South Jefffort,57,46,0.3753501400560224
U1267,3,False,False,27,15,2,8,13,New Dustinburgh,21,-19,0.28431372549019607
U1268,2,False,True,177,8,0,14,14,New Bradleyberg,3,127,0.4887955182072829
U1269,4,True,False,85,7,11,17,4,West Karen,54,44,0.37254901960784315
U1270,7,False,False,123,10,4,14,18,Tracymouth,96,221,0.6204481792717087
U1271,5,False,False,160,6,16,10,4,Harpertown,30,88,0.4341736694677871
U1272,8,False,False,134,18,7,5,19,Owensmouth,8,107,0.46078431372549017
U1273,6,False,True,74,9,7,17,13,West Rebeccaborough,98,168,0.5462184873949579
U1274,5,True,False,150,14,6,2,3,Lake Jonathonville,80,283,0.7072829131652661
U1275,4,True,False,7,8,9,2,5,Pooleside,70,152,0.5238095238095238
U1276,1,True,False,4,4,4,7,5,South Michellestad,36,55,0.38795518207282914
U1277,5,True,False,145,0,19,14,13,South Tyler,90,272,0.6918767507002801
U1278,1,False,True,68,3,19,15,14,East William,83,153,0.5252100840336135
U1279,2,True,True,36,18,18,1,19,South Thomas,49,197,0.5868347338935574
U1280,2,False,False,164,1,17,3,10,South Kristin,50,249,0.6596638655462185
U1281,4,False,True,88,2,9,9,9,South David,79,231,0.634453781512605
U1282,8,False,False,51,3,19,11,8,Barneshaven,54,52,0.38375350140056025
U1283,2,True,False,72,3,1,11,11,West Brittany,40,134,0.49859943977591037
U1284,1,False,True,157,19,11,14,14,Harrisbury,39,100,0.45098039215686275
U1285,9,False,False,6,15,4,18,1,Beasleyhaven,56,-122,0.1400560224089636
U1286,3,False,True,45,18,5,13,0,Johnmouth,66,3,0.31512605042016806
U1287,8,False,False,51,2,9,0,15,South Teresa,13,140,0.5070028011204482
U1288,8,False,True,163,14,17,14,11,North Markmouth,13,66,0.40336134453781514
U1289,9,True,False,191,4,8,18,4,Maloneville,54,171,0.5504201680672269
U1290,3,False,False,50,15,1,11,8,New Lisaside,8,-75,0.20588235294117646
U1291,8,True,False,63,9,10,14,3,Lake Matthewborough,30,-1,0.30952380952380953
U1292,4,False,True,101,16,11,0,8,North Amandaside,5,107,0.46078431372549017
U1293,8,True,True,180,2,13,9,9,Ramosshire,23,261,0.6764705882352942
U1294,4,False,False,171,19,8,10,13,Port Dawnburgh,57,147,0.5168067226890757
U1295,5,False,True,6,14,14,2,10,West Annahaven,31,60,0.3949579831932773
U1296,1,True,True,141,17,8,18,7,Port Charles,97,191,0.5784313725490197
U1297,5,True,False,186,12,7,2,12,Millertown,71,354,0.8067226890756303
U1298,4,True,False,57,14,15,5,12,New Marciafurt,97,219,0.6176470588235294
U1299,7,True,False,189,4,4,0,13,Andrewborough,24,338,0.7843137254901961
U1300,4,True,True,54,12,19,17,4,North Erin,25,-36,0.2605042016806723
U1301,6,True,False,31,13,10,4,11,North Steven,24,71,0.4103641456582633
U1302,4,True,True,164,14,17,13,0,Sharichester,92,222,0.6218487394957983
U1303,1,False,False,79,1,19,19,8,Rodneyburgh,96,80,0.42296918767507
U1304,8,False,False,98,3,11,12,2,North Emily,2,-29,0.2703081232492997
U1305,9,False,True,17,0,16,17,19,Lake Prestonfurt,37,52,0.38375350140056025
U1306,3,True,False,56,4,4,2,8,Brianachester,54,212,0.6078431372549019
